2001-08-28 -1.15055799697599
2001-08-29 -0.457618825522887
2001-08-30 -1.43372313786871
2001-08-31 0.240392177615378
2001-09-04 -2.30732955278663
2001-09-05 -0.61614634957543
2001-09-06 -2.29225728965163
2001-09-07 -0.591958466203479
2001-09-10 -1.15164698833401
2001-09-17 -4.47442243404832
2001-09-18 -0.810821046025589
2001-09-19 -0.271736060612859
2001-09-20 -4.45135527060798
2001-09-21 -2.83740076536962
2001-09-24 4.52996174487703
2001-09-25 1.15877214582589
2001-09-26 0.505617364940347
2001-09-27 1.56493614600128
2001-09-28 1.93122417108884
2001-10-01 -0.541616970750969
2001-10-02 0.352467329536132
2001-10-03 1.01657935458497
2001-10-04 1.05856518009548
2001-10-05 0.156526300738635
2001-10-08 -0.601335167349992
2001-10-09 -0.262584804072619
2001-10-10 1.99573513671587
2001-10-11 0.684943329937804
2001-10-12 -0.128065907970898
2001-10-15 -1.59315148622472
2001-10-16 1.37932115780939
2001-10-17 0.0856002013454038
2001-10-18 -0.815987183419509
2001-10-19 -0.996754069297134
2001-10-22 0.694426779952817
2001-10-23 0.792708604766723
2001-10-24 0.999111239309158
2001-10-25 -0.144563573100065
2001-10-26 0.644636941983645
2001-10-29 -2.11039679809124
2001-10-30 -1.13758434587994
2001-10-31 0.279065982518345
2001-11-01 2.08575568395104
2001-11-02 -0.00852240594757525
2001-11-05 0.993086339572269
2001-11-06 1.03349447765613
2001-11-07 -0.906884242924821
2001-11-08 0.714425414754638
2001-11-09 -0.167652272878405
2001-11-12 -1.3513611093102
2001-11-13 0.914180582048907
2001-11-14 0.101052037945859
2001-11-15 0.428380459041389
2001-11-16 0.559977375049447
2001-11-19 0.498838467820972
2001-11-20 -0.690696014261238
2001-11-21 -0.259224925502011
2001-11-23 0.317647555541756
2001-11-26 0.963476509656935
2001-11-27 -0.780046690238478
2001-11-28 -1.75640298851332
2001-11-29 0.220178403558746
2001-11-30 0.379952225058
2001-12-03 -0.854794898737898
2001-12-04 1.40946881767419
2001-12-05 2.37683021692869
2001-12-06 0.31051666859625
2001-12-07 -1.52085115802714
2001-12-10 -1.9405049109384
2001-12-11 0.202493724184327
2001-12-12 0.412155859378993
2001-12-13 -2.39562443609485
2001-12-14 0.574375881485523
2001-12-17 1.18125478094102
2001-12-18 0.269961716320433
2001-12-19 -1.05022529864507
2001-12-20 -0.486499867061063
2001-12-21 0.503530267534202
2001-12-24 -0.373843111792649
2001-12-26 -0.0855331727018349
2001-12-27 1.31777528027479
2001-12-28 0.790768256009455
2001-12-31 -0.0335100366843033
2002-01-02 0.551704276273979
2002-01-03 0.896265135423224
2002-01-04 0.658753628896358
2002-01-07 -1.33853408484264
2002-01-08 -1.14610486948474
2002-01-09 -1.05732214750862
2002-01-10 0.237805443439587
2002-01-11 -0.569991827373206
2002-01-14 -1.0032207176419
2002-01-15 -0.0775856192678059
2002-01-16 -1.77504190916138
2002-01-17 1.42947278048737
2002-01-18 -0.0432904217911201
2002-01-22 -1.17571576679882
2002-01-23 0.262474007996172
2002-01-24 0.540263731610935
2002-01-25 -1.43547862955442
2002-01-28 0.930144728854554
2002-01-29 -2.81684099299757
2002-01-30 1.09895795694883
2002-01-31 -0.124453159120019
2002-02-01 -0.222683473286978
2002-02-04 -0.823693919950585
2002-02-05 -2.01605599211394
2002-02-06 -0.146903852207281
2002-02-07 1.10550584130937
2002-02-08 1.33575699711144
2002-02-11 1.21191369972955
2002-02-12 -0.0442878001103431
2002-02-13 0.13283870125429
2002-02-14 0.793306368287716
2002-02-15 -0.61649240766295
2002-02-19 -2.14293642843315
2002-02-20 0.450249584182183
2002-02-21 -0.685172616518326
2002-02-22 0.721102389775385
2002-02-25 1.24958392368004
2002-02-26 -0.569294709402657
2002-02-27 1.10888479591922
2002-02-28 0.352294635844341
2002-03-01 1.87245088669314
2002-03-04 3.35966501394411
2002-03-05 -1.1074012684086
2002-03-06 1.03227854367582
2002-03-07 1.54104721709123
